Keys,"English [en-GB]"
SCENARIO_PUZZLE_7B_04,"Use <nobr><font=""MarcellusAlt SDF""><color=#F5E3B0><b>Gnawing Horde</b></color></font></nobr> to summon a rat, it can help you fight the Demons!"
SCENARIO_PUZZLE_7B_05,"Although your <b><link=""Glossary_Push"">Push</link></b> ability card has been<link=""Glossary_burn"">burn</link>ed already, perhaps there is another way to force an enemy to <b><link=""Glossary_Move"">Move</link></b> onto a trap to deal direct damage?"
SCENARIO_PUZZLE_7B_06,"Now, your final objective:
<line-height=20%> 
</line-height>• Kill the remaining Night Demons.
<line-height=20%> 
</line-height>"
SCENARIO_PUZZLE_7B_07,"One of the <b>Mindthief</b>'s signature traits is access to cards with <b><link=""Glossary_Augment"">Augment</link></b> abilities, such as <nobr><font=""MarcellusAlt SDF""><color=#F5E3B0><b>Withering Claw</b></color></font></nobr>.

While active, these grant <link=""Glossary_Persistent""><b>persistent</b></link> buffs to her melee attacks, but she can normally only have one <b><link=""Glossary_Augment"">Augment</link></b> active at a time. They handily always come with an <b><link=""Glossary_Attack"">Attack</link></b> attached too, in addition to setting up the <b><link=""Glossary_Augment"">Augment</link></b>."
SCENARIO_PUZZLE_7B_08,"These demons are creeping me out so I’ll leave it up to you from here. Good luck!"
SCENARIO_PUZZLE_7B_09,"Perhaps you can try another trap kill on one Night Demon, then combining <b><link=""Glossary_Attack"">Attack</link></b>s with your <b><link=""Glossary_Summon"">Summon</link></b> against the other?"
SCENARIO_PUZZLE_7B_10,"I guess you too can consider yourself a <i>demon slayer</i> now, huh? Oh, it was <i>demon hunter</i>?

Whatever, the point is: Well done!"
SCENARIO_PUZZLE_7B_OBJ_01,"Kill a Night Demon this round"
SCENARIO_PUZZLE_7B_OBJ_02,"Summon an Ally this round"
SCENARIO_PUZZLE_7B_OBJ_03,"Kill the remaining Night Demons"
SCENARIO_RELIC_AncientDrill_Room_3_1,"You see a pile of equipment in this room. Perhaps the Drill you are looking for is in there?"
SCENARIO_RELIC_AncientDrill_SM1_DESC,"All Enemies have Shield +1"
SCENARIO_RELIC_AncientDrill_Start_1,"The cave seems to be formed of a number of chambers, but before you have a chance to search them, you hear hissing and growling. Apparently the cave has inhabitants!"
SCENARIO_RELIC_AncientDrill_Start_2,"It seems that these creatures have naturally tough hide. Use your knowledge of Pierce abilities to fight your way through them all!"
SCENARIO_RELIC_AncientDrill_Success_1,"Now the cave is empty, you have time to look at the Drill in more detail. It certainly looks old, but also powerful."
SCENARIO_RELIC_CuriousGear_SM1_DESC,"All Heroes & Summons take 1 Damage at the end of each turn"
SCENARIO_RELIC_CuriousGear_SM2_DESC,"All Heroes & Summons are permanently Strengthened"
SCENARIO_RELIC_CuriousGear_Start_1,"How dare you come here and lecture us on who we can or cannot sell our goods to!"
SCENARIO_RELIC_CuriousGear_Start_2,"You maim and kill the denizens of the forest at will, now you shall feel what it is to be hunted!"
SCENARIO_RELIC_CuriousGear_Start_3,"The peculiar mix in the tea means you will not only lose health at the end of every round, but that for the duration of the fight you are strengthened too!"
SCENARIO_RELIC_CuriousGear_Start_4,"By the way, that chest over there, it has the same markings as the traps we keep finding. We can’t leave here without finding what is inside!"
SCENARIO_RELIC_CuriousGear_Success_1,"As you are still not dead, the remaining Inox fall back disheartened. It seems you have won the day."
SCENARIO_RELIC_CuriousGear_Success_2,"Okay, next time I suggest we do a deal with people who make traps, just tell me to shut up."
SCENARIO_RELIC_DoomedCompass_Room_3_1,"The magical distortion is coming from whatever is in that chest over there."
SCENARIO_RELIC_DoomedCompass_SM1_DESC,"At the start of each round Light and Dark Elements are set to Strong and Fire, Ice, Air & Earth Elements are set to Inert."
SCENARIO_RELIC_DoomedCompass_Start_1,"You climb a number of stairwells to what you assume must be the top floor of the edifice, when the passageways level out."
SCENARIO_RELIC_DoomedCompass_Start_2,"The light is indeed strange: torchlight feels even brighter and shadows seem even blacker. You step into a room and see why… Demons."
SCENARIO_RELIC_DoomedCompass_Start_3,"Beware, the light is having strange effects on the Elements here. This is going to be a very tough fight!"
SCENARIO_RELIC_DoomedCompass_Success_1,"A compass? A bloody compass did this?"
SCENARIO_RELIC_DoomedCompass_Success_2,"It seems that the compass controlled the Demons themselves. Perhaps you can use its properties on your enemies."
SCENARIO_RELIC_DrakescaleArmor_Room_4_1,"The maze of passages ends in this room, and you see a chest on the floor, this must be where the armour was kept."
SCENARIO_RELIC_DrakescaleArmor_Room_4_2,"Sadly it seems the blacksmith’s corpse burned away long ago."
SCENARIO_RELIC_DrakescaleArmor_Start_1,"The Crypt has seen better days; there's rubble and lava everywhere. Tread carefully..."
SCENARIO_RELIC_DrakescaleArmor_Start_2,"It seems the blacksmith’s tame Drakes aren’t so tame anymore — and the lava has attracted Flame Demons!"
SCENARIO_RELIC_DrakescaleArmor_Start_3,"All magic is muted here apart from Fire, be careful!"
SCENARIO_RELIC_DrakescaleArmor_Success_1,"You grab the Armor and get out of this place before it becomes your tomb!"
SCENARIO_RELIC_DrakescaleBoots_Room_4_1,"There’s the exit, almost there!"
SCENARIO_RELIC_DrakescaleBoots_SM1_DESC,"All Mercenaries start Immobilized"
SCENARIO_RELIC_DrakescaleBoots_Start_1,"The boots are in that chest over there, grab them and get the hell out of here!"
SCENARIO_RELIC_DrakescaleBoots_Start_2,"The encampment is deep in the forest, this is going to be a tough escape."
SCENARIO_RELIC_DrakescaleBoots_Start_3,"Keep running and don’t stop!"
SCENARIO_RELIC_DrakescaleBoots_Success_1,"You run out of the forest panting hard, but the boots are yours."
SCENARIO_RELIC_DrakescaleHelm_Room_2_1,"This room is in chaos, a group of badly beaten Bandits are trying unsuccessfully to reach a Chest in the rear of the chamber."
SCENARIO_RELIC_DrakescaleHelm_Room_2_2,"The Lurkers within are not happy with the invaders!"
SCENARIO_RELIC_DrakescaleHelm_Room_2_3,"Your best bet is to use the Bandits as a diversion and take those Lurkers out, but remember to grab the chest!"
SCENARIO_RELIC_DrakescaleHelm_SM1_DESC,""
SCENARIO_RELIC_DrakescaleHelm_Start_1,"Damn, now someone’s coming out of our tunnel, this job is a disaster!"
SCENARIO_RELIC_DrakescaleHelm_Start_2,"Stop moaning, we were told to defend this spot, while they recover the chest, so shut up and take them down!"
SCENARIO_RELIC_DrakescaleHelm_Start_3,""
SCENARIO_RELIC_DrakescaleHelm_Success_1,"The chest is yours and you hurry from this place, hoping to not bother any more of its denizens."
SCENARIO_RELIC_EnduranceFootwraps_Room_3_1,"There are the remains of the Loot they stole, and there are the Artillery pieces!"
SCENARIO_RELIC_EnduranceFootwraps_Start_1,"The front entrance has Flame Demons whereas the side entrance has their Frosty brethren."
SCENARIO_RELIC_EnduranceFootwraps_Start_2,"We’ll need to split our forces smartly."
SCENARIO_RELIC_EnduranceFootwraps_Success_1,"With the Savvas defeated, you take the Loot back down the mountain."
SCENARIO_RELIC_FleaBittenShawl_Room_4_1,"Over there, the artifact is within it!"
SCENARIO_RELIC_FleaBittenShawl_SM1_DESC,""
SCENARIO_RELIC_FleaBittenShawl_Start_1,"I’m detecting a magical emanation from much further inside the sewer."
SCENARIO_RELIC_FleaBittenShawl_Start_2,"This room is flooded with Ooze, I’d advise trying to keep it clear while someone goes and retrieves the artifact!"
SCENARIO_RELIC_FleaBittenShawl_Success_1,"With the shawl under your arm, you leave this disgusting place and head back outside to the slightly fresher air."
SCENARIO_RELIC_NecklaceOfTeeth_Room_3_1,"You barge through the door into the shack, where the terrible smell hits you instantly, bones and pieces of flesh litter the floor"
SCENARIO_RELIC_NecklaceOfTeeth_Room_3_2,"Not a witch then, a den of Harrowers!"
SCENARIO_RELIC_NecklaceOfTeeth_Room_4_1,"Well, there is a chest of items, grab it and clear this hut of enemies!"
SCENARIO_RELIC_NecklaceOfTeeth_SM1_DESC,"All Enemies <nobr>Heal <sprite name=Heal> 1 </nobr> at the end of each round"
SCENARIO_RELIC_NecklaceOfTeeth_Start_1,"Vermlings? Why would a witch consort with Vermlings?"
SCENARIO_RELIC_NecklaceOfTeeth_Start_2,"There is a healing aura here, they are likely attracted by that."
SCENARIO_RELIC_NecklaceOfTeeth_Success_1,"As you leave the hut, you set it on fire, hoping to burn out your memories of this place."
SCENARIO_RELIC_OrbOfDawn_Room_3_1,"There is the Orb, grab it and take down all the Sun Demons!"
SCENARIO_RELIC_OrbOfDawn_SM1_DESC,"At the Start of each round the Light Element is set to Strong"
SCENARIO_RELIC_OrbOfDawn_Start_1,"The passageway opens out into a deeper part of the crypt. Stone guardians bar the way, and Sun Demons react to your presence."
SCENARIO_RELIC_OrbOfDawn_Start_2,"Beware, as you are close to the source, Light is permanently Strong here. The Sun Demons will be especially dangerous!"
SCENARIO_RELIC_OrbOfDawn_Start_3,"Once all the Sun Demons are dead and you have the Orb in your hands, the Golems should power down — so avoid them if you can. Good luck!"
SCENARIO_RELIC_OrbOfDawn_Success_1,"As you kill the Sun Demons and retrieve the orb, the light in the crypt fades and any remaining golems power down."
SCENARIO_RELIC_OrbOfDawn_Success_2,"You have struck a blow against the demonic hordes here today!"
SCENARIO_RELIC_OrbOfDawn_Success_3,"And that relic should come in handy against Night Demons!"
SCENARIO_RELIC_OrbOfTwilight_Room_2_1,"This area also has Stone Guardians. Avoid them if you can: you only need to kill the Night Demons and retrieve the Relic."
SCENARIO_RELIC_OrbOfTwilight_Room_3_1,"The Orb is there, retrieve it!"
SCENARIO_RELIC_OrbOfTwilight_SM1_DESC,"At the Start of each round the Dark Element is set to Strong"
SCENARIO_RELIC_OrbOfTwilight_Start_1,"You’ll need to get inside and claim the artifact. Only then will the Night Demons' power be reduced in the area."
SCENARIO_RELIC_OrbOfTwilight_Start_2,"Beware, however, that it has created an almost permanent amount of Dark Energy. Use it to your advantage."
SCENARIO_RELIC_OrbOfTwilight_Success_1,"With the Orb in your hands, and the Night Demons killed, the aura of dark power leaves the dungeon."
SCENARIO_RELIC_OrbOfTwilight_Success_2,"Well done heroes, this area should now finally be clear of their blight."
SCENARIO_RELIC_OrbOfTwilight_Success_3,"This relic should aid our fight against some of the brighter demons!"
SCENARIO_RELIC_RemoteSpider_Room_4_1,"It looks as if the item they have been using is in that chest over there."
SCENARIO_RELIC_RemoteSpider_SM1_DESC,"Vermling Scouts have Poison added to their attacks"
SCENARIO_RELIC_RemoteSpider_Start_1,"Look at them, living in a cave with Snakes. This is not how Vermlings should live!"
SCENARIO_RELIC_RemoteSpider_Start_2,"Beware the archers, they also have Poisoned arrows... Attack!"
SCENARIO_RELIC_RemoteSpider_Success_1,"Well fought! These Vermling shall no longer be plaguing my tribe!"
SCENARIO_RELIC_ResonantCrystal_Room_2_1,"It’s clear this room is being used as some kind of storage dump, and you can see a chest sitting on the floor. Time to grab the loot and silence anyone who stands in your way."
SCENARIO_RELIC_ResonantCrystal_Start_1,"Entering the tomb, you are greeted by the angry shouts of bandits."
SCENARIO_RELIC_ResonantCrystal_Start_2,"You ain’t getting this star stone, we found it, so Bugger off!"
SCENARIO_RELIC_ResonantCrystal_Start_3,"He turns to one of his accomplices and tells them to guard the back room. Well, now you know where it is being stored, smart guy..."
SCENARIO_RELIC_ResonantCrystal_Success_1,"The crystal throbs in your hands, it certainly contains some powerful magic. You stick it in your pack and head out."
SCENARIO_RELIC_RingOfSkulls_Room_3_1,"That is where the Ring will be kept. Kill the rest of the enemies and grab the Ring before reinforcements arrive!"
SCENARIO_RELIC_RingOfSkulls_SM1_DESC,"Cultists have permanent Shield +1"
SCENARIO_RELIC_RingOfSkulls_SM2_DESC,"Cultists heal 1 Health at the end of each Round"
SCENARIO_RELIC_RingOfSkulls_Start_1,"This is one of the Cult’s headquarters, so expect heavy resistance and powerful magic."
SCENARIO_RELIC_RingOfSkulls_Start_2,"Indeed, I detected that the Cultists have augmented themselves with some form of protective enhancements. They will be difficult to kill."
SCENARIO_RELIC_RingOfSkulls_Success_1,"Regenerating Cultists... that’s something I hope to never see again!"
SCENARIO_RELIC_SacrificialRobes_Room_2_1,"So, this is the grand idea? The Cultists sacrifice the Bandits, and then create clothing out of their remains? That is… disgusting!"
SCENARIO_RELIC_SacrificialRobes_Room_2_2,"And by the look of it, the Archers don’t get a lot of say in the matter!"
SCENARIO_RELIC_SacrificialRobes_Room_3_1,"Look over there, it appears that one of the items of clothing hasn’t been used yet. Let’s grab it."
SCENARIO_RELIC_SacrificialRobes_Room_3_2,"For research of course."
SCENARIO_RELIC_SacrificialRobes_SM1_DESC,"All characters add <nobr>+1 Attack <sprite name=Attack></nobr> to all ranged attacks"
SCENARIO_RELIC_SacrificialRobes_Start_1,"You’ll need to get inside to see what is going on. Something about this seems pretty fishy... why would Bandits and Cultists work together?"
