Keys,"English [en-GB]"
EVENT_ROAD_CAMPAIGN_47_RESULT_A,"“Stink very faint,” the Vermling continues as you walk on. “Outcast no longer with you, but I still smell it!”

He then jumps back into the brush. Vermlings are very odd creatures."
EVENT_ROAD_CAMPAIGN_47_RESULT_B,"You attack the Vermling anyway, despite his protests. It turns out he wasn’t lying about his “brothers” nearby, though. As you wipe the blood from your blade, ten more of the little furry creatures jump out at you, brandishing small knives. They are not nearly as easy to dispatch."
EVENT_ROAD_CAMPAIGN_48_INTRO,"You see them long before they get close to you—radiant balls of light blazing against the horizon.

Sun Demons.

As they approach, you prepare for an attack, but the demons have other plans. They menace you with their glowing claws, but they would rather have information than kill you.

“Where is the one you call a Sunkeeper?” one of them hisses. “The Valrath neglects her duties, and now we must resolve matters personally.”

You press for further information, but the demons get angry. “These are not your concerns! Tell us where she is or die at our hands!”"
EVENT_ROAD_CAMPAIGN_48_OPTION_A,"Give them whatever information you can on the Sunkeeper’s whereabouts."
EVENT_ROAD_CAMPAIGN_48_OPTION_B,"Attack the demons. There are a lot of them, but you do not take kindly to threats. "
EVENT_ROAD_CAMPAIGN_48_RESULT_A,"You’re not sure exactly what happened to the Sunkeeper after she left the party, but you tell the demons everything you know.
They seem satisfied with your response and even offer a bitter thanks as they fly off to the west."
EVENT_ROAD_CAMPAIGN_48_RESULT_B,"Without even speaking, you draw your weapons and attack. The demons are caught off guard, but they bounce back with great ferocity. It is a long, brutal battle, and you continue on in your adventure greatly wounded and bloody."
EVENT_ROAD_CAMPAIGN_49_INTRO,"You are approached on the road by a group of men on horseback. They don’t immediately seem menacing, but they are formidable and well organized.

One of the men, who wears plate armor and has a sword at his side, addresses you coldly. “You hail from Gloomhaven, correct? What say you about the politics of the place? Are you for or against military rule in the region? Do you think those fool merchants could do a better job, like they’re doing with the rest of this doomed land?”

Looking closer, you see all the men wear the signet of a tower with an eye at its center."
EVENT_ROAD_CAMPAIGN_49_OPTION_A,"Claim allegiance to the military."
EVENT_ROAD_CAMPAIGN_49_OPTION_B,"Claim allegiance to the merchant guilds. "
EVENT_ROAD_CAMPAIGN_49_RESULT_A,"The armored men seem satisfied with your response and take their hands off their weapons.

“Good to find some fellow patriots,” the one in front says with a disturbing smile. “You know, we have a stronghold not far from here up in the mountains. Feel free to visit there if you ever get serious about your loyalties.”"
EVENT_ROAD_CAMPAIGN_49_RESULT_B,"“Well then, today’s your unlucky day,” the man in front says. “Because we of the Vigil make it a point to execute any and all commerce sympathizers we can find in this land.”

The men grimly draw swords and advance. After a hard battle, the survivors retreat, leaving you to pick through the corpses. Among the loot you find a map."
EVENT_ROAD_CAMPAIGN_4_INTRO,"You see fresh wagon tracks in the dirt as you walk along the road. You continue forward and begin to pick out a number of distinct tracks. They must be from a large caravan. 

Sure enough, as you crest a hill. you see a group of four wagons headed down the road in the same direction as you. You count perhaps three or four guards among them."
EVENT_ROAD_CAMPAIGN_4_OPTION_A,"Approach the caravan and offer to travel with them until your paths diverge. "
EVENT_ROAD_CAMPAIGN_4_OPTION_B,"Attack the caravan. "
EVENT_ROAD_CAMPAIGN_4_RESULT_A,"The merchants in the caravan seem grateful, though the guards eye you skeptically. 
After traveling for half a day without event, you head off down a side road and wave good-bye. The merchants express their appreciation with a bit of coin. "
EVENT_ROAD_CAMPAIGN_4_RESULT_B,"With so few guards protecting it, the caravan makes an ideal mark, You charge down the hill, weapons at the ready. The merchants scatter, and the guards are easily dispatched, leaving you with a nice stash of valuables. "
EVENT_ROAD_CAMPAIGN_50_INTRO,"Up ahead of you, you see a staff stuck in the very center of the road, pointing straight up out of the ground. You get closer, and an odd sense of foreboding comes over you.

You recognize the staff as the one wielded by the Summoner. The fact that it now in front of you with such a strange and ominous placement makes you very wary.

You quickly look around, but nothing else of note is in sight."
EVENT_ROAD_CAMPAIGN_50_OPTION_A,"Take the staff and move on. "
EVENT_ROAD_CAMPAIGN_50_OPTION_B,"Investigate the area and get to the bottom of this. "
EVENT_ROAD_CAMPAIGN_50_RESULT_A,"You shrug and grab the staff, half expecting something exciting to happen when you do. Instead, nothing happens at all. In fact, the staff seems rather mundane. You feel no power running through it at all. Still, no sense in leaving it behind. It could be important."
EVENT_ROAD_CAMPAIGN_50_RESULT_B,"You spend a good hour looking over the area, scouring every bush and divot you can find. Unfortunately, you find no other clues about what happened here and end up just tiring yourself out."
EVENT_ROAD_CAMPAIGN_51_INTRO,"You reach a crossroads and decide to rest for a bit. As you eat some of your rations, something sticking up out of the ground in the distance catches your attention.

You move closer, and what you thought was a signpost turns out to be a human skull impaled on a spike.

There is something sticking out of the skull’s mouth."
EVENT_ROAD_CAMPAIGN_51_OPTION_A,"Investigate further. "
EVENT_ROAD_CAMPAIGN_51_OPTION_B,"Arm yourself and make a defensive retreat from the area. "
EVENT_ROAD_CAMPAIGN_51_RESULT_A,"You get closer to the pike. The skull looks pretty fresh. There are still bits of decayed flesh attached to the bone, and flies buzz around it. You can see there is a small paper card stuck in its mouth, so you carefully reach in and pull it out. The card is black and depicts a skull with blades running through it. Come to think of it, you remember rumors of an assassins’ guild that has been known to use the same imagery. You get out of the area as quickly as you can."
EVENT_ROAD_CAMPAIGN_51_RESULT_B,"You remember rumors of an assassins’ guild that places a skull on a pike outside the houses of their victims before they strike. Fearing the worst, you pull out your weapons and survey the scene as you back away from the pike. Everything looks clear, so you quickly get as far away from the area as possible. Perhaps the skull was not meant for you."
EVENT_ROAD_CAMPAIGN_52_INTRO,"You smell the corpses before you see them. A group of five or so, spread across the road, flies buzzing around in a frenzy.

As you get closer, you see the wretched, deformed looks on their faces and the boils covering their skin. You also see their crude armor and weapons—likely a group of cutthroats.

What is truly odd, though, is that their weapons are out of their sheaths in the first place. It appears they were engaged in battle when they suddenly succumbed to some horrible disease.

You can think of at least one way that could have happened. Fine handiwork from the Plagueherald."
EVENT_ROAD_CAMPAIGN_52_OPTION_A,"Leave the corpses alone. "
EVENT_ROAD_CAMPAIGN_52_OPTION_B,"Inspect the corpses for valuables. "
EVENT_ROAD_CAMPAIGN_52_RESULT_A,"Knowing better than to get too close to the machinations of the Plagueherald, you keep a wide berth between you and the corpses and continue down the road."
EVENT_ROAD_CAMPAIGN_52_RESULT_B,"You rifle through the corpses, grabbing stray coins and valuables as you go. You make off with a good haul, but you start feeling sick as soon as you’re done."
EVENT_ROAD_CAMPAIGN_53_INTRO,"You hear the distinctive sound of metal-on-metal in the distance and race up a hill in the road to investigate.

In front of you, you see a familiar female Inox in heated battle with a group of Gloomhaven guards. Though outnumbered and bloodied, you’ve never seen that stop the Berserker before. With every wound they inflict, she becomes more and more enraged, cleaving off limbs with the ease of cutting grass."
EVENT_ROAD_CAMPAIGN_53_OPTION_A,"Help the Berserker fight off the guards. "
EVENT_ROAD_CAMPAIGN_53_OPTION_B,"Wait and see what happens. It looks like she's handling herself well enough. "
EVENT_ROAD_CAMPAIGN_53_RESULT_A,"You enter the battle to aid the Berserker, but in her blood rage, she can’t distinguish friend from foe. She begins hacking away at you with her axe as much as she swings at the guards. You concentrate on taking out the remaining guards, but when you turn back to the Berserker, she seems to have vanished into the nearby forest."
EVENT_ROAD_CAMPAIGN_53_RESULT_B,"After a brutal and bloody fight, only the Berserker remains standing. After her blood rage subsides, she collapses from exhaustion. You race to her side and attempt to revive her using a number of powerful potions. She finally awakes and expresses her begrudging gratitude. You ask about the fight, but she just shakes her head. She offers her axe as thanks and then dashes off into the forest."
EVENT_ROAD_CAMPAIGN_54_INTRO,"Deep inside a dense forest, you begin to hear the jangling of bells and see a small troupe of performers approaching you through the trees.

“Well, look who it is!” The small voice belongs to a garishly dressed female Quatryl with a lute and a feathered hat. “Fancy running into you out here.” 

“This actually may be a stroke of luck,” the Soothsinger says. “You see, my compatriots and I seem to be a bit lost. We were headed toward the Capital when my drummer said he knew a shortcut. Now here we are in the middle of a forest without an inkling of a clue. I don’t suppose you could find it in your heart to escort us back to the main road, could you?"""
EVENT_ROAD_CAMPAIGN_54_OPTION_A,"Take the time to escort the troupe back out of the forest. "
EVENT_ROAD_CAMPAIGN_54_OPTION_B,"Give detailed directions about the way out and hope that is sufficient."
EVENT_ROAD_CAMPAIGN_54_RESULT_A,"While escorting the Soothsinger and her troupe out of the forest, you are able to catch up a bit. She is very happy now as a traveling performer, playing to sold-out concerts across the land. When you reach the main road, you say your good-byes and then make the long trek back to where you were going."
