Keys,"English [en-GB]"
Quest_Campaign_077_INTRO_GH_3,"Under the cover of night, you search out the secret entrance and head into the tunnels. "
Quest_Campaign_077_LIST,"Retrieve the Codex from the Vigil"
Quest_Campaign_077_NAME,"Vault of Secrets "
Quest_Campaign_077_Outro_Travel_1,"You are barely clear of the tunnels when you hear an alarm high above you on the other side of the market wall. "
Quest_Campaign_077_Outro_Travel_2,"Without hesitation, you continue your escape, getting as far away from the estate as possible."
Quest_Campaign_077_Outro_Travel_3,"Then it’s just a simple matter of returning the books to Dominic."
Quest_Campaign_077_SCENARIO_MODIFIER_1,"At the start of their turns, City Guards perform “Move 2” toward the closest pressure plate to raise the alarm, instead of their normal movement.

City Guards can open the central door if they enter its hex, revealing the room beyond it. If any City Guard occupies a pressure plate, the scenario is lost.

When an Ornate Chest is looted, a City Guard will spawn in the closest corner of the central room."
Quest_Campaign_078_DESC,"Whatever this cult is up to, you should probably end it"
Quest_Campaign_078_INTRO,"You step inside the unassuming structure and see a set of stairs in the corner leading down. Doing your best to remain silent, you make your way into an expansive basement made of blood-spattered stone and littered with bones.

“You! You are not supposed to be here!” A group of guards appear at the far end of a long hallway. “You will not stop the sacrifice! The Ravens will feast on your corpse!”"
Quest_Campaign_078_INTRO_TRAVEL_1,"Could this be the lair of the Ravens? Little is known about their motives except that their machinations cannot be good for the city."
Quest_Campaign_078_INTRO_TRAVEL_2,"They have been blamed for multiple kidnappings within Gloomhaven and some even believe they are responsible for the local demon attacks."
Quest_Campaign_078_INTRO_TRAVEL_3,"Who knows if the city guard could handle whatever is beyond the threshold of this ramshackle building? It is best if you deal with these villains yourself."
Quest_Campaign_078_LIST,"Stop the Ravens"
Quest_Campaign_078_NAME,"Sacrifice Pit"
Quest_Campaign_078_SCENARIO_MODIFIER_1,"The Cultist and Victim act at 99 initiative, moving towards the altar and opening doors if need be. If they reach the altar, the scenario is lost."
Quest_Campaign_079_DESC,"Fish claims that your metal trinkets can reveal great treasure..."
Quest_Campaign_079_INTRO,"The slimy stone chute ends as abruptly as it began, spitting you out in the center of a darkened room. Fish isn’t far behind.

“Ah, the musty smell of treasure!” he chimes merrily as he dusts himself off. Looking around, you find yourself in a cavernous space, narrow, but impossibly tall, with arched ceilings that echo every footstep. Numerous tall figures of shadowy stone stand silent around the room.

At your feet is an unusual tile that glows with the markings of ancient runes. Standing on the runestone, you feel it give slightly and something mechanical whirs."
Quest_Campaign_079_INTRO_TRAVEL_1,"Half expecting to find nothing when you arrive at the location pointed out on Fish’s map, you are surprised to see the remains of a temple, half sunk in the mud, overgrown with weeds, and its stone carvings mostly washed away. "
Quest_Campaign_079_INTRO_TRAVEL_2,"You have no clue what the purpose of the temple could possibly have been, but even in its prime, it could not have been very grand."
Quest_Campaign_079_INTRO_TRAVEL_3,"“Untouched in centuries by the look of it,” Fish says, searching through the weeds. “Aha!” He uncovers a pair of oddly-shaped holes and inserts the rods."
Quest_Campaign_079_INTRO_TRAVEL_4,"With a few twists, stone scrapes against stone as an opening into the earth is revealed. “After you,” he says with a grin."
Quest_Campaign_079_LIST,"Get rich with Fish"
Quest_Campaign_079_NAME,"Lost Temple "
Quest_Campaign_079_SCENARIO_MODIFIER_1,"All Golems are deactivated"
Quest_Campaign_080_DESC,"What are these military loyalists up to?"
Quest_Campaign_080_INTRO,"The Quartermaster stands up and clears his throat. “And I would say that next time you’d better think twice about messing with my sister, but we all know there isn’t going to be a next time for you lot. Not after the Vigil is done with you!” He turns and stomps out the door, which promptly closes behind him.

Fifteen minutes later, you are out of your shackles and hastily opening the door to your cell, ready to kill anyone foolish enough to stand in your way."
Quest_Campaign_080_INTRO_TRAVEL_1,"You awake, face pressed against the cold stone of a dungeon floor, and try to remember the events that brought you to this moment.
"
Quest_Campaign_080_INTRO_TRAVEL_10,"“Take this. Wait about fifteen minutes for me to conclude my business and be well on my way, then unlock your shackles and run like mad."""
Quest_Campaign_080_INTRO_TRAVEL_11,"“Don’t try to take them all on. There are too many. It looks as though they are holding your equipment in the far room. Just get to that and then make your way to the stables. They’ll have a much harder time catching you if you’re on horseback.”"
Quest_Campaign_080_INTRO_TRAVEL_2,"You were investigating a stronghold in the Watcher Mountains, supposedly owned by a group of militant humans known as the Vigil. "
Quest_Campaign_080_INTRO_TRAVEL_3,"Invited or not, when you were discovered by a patrol as you attempted to find a way in, you were swarmed and thrown into these cells. At least you found a way inside. "
Quest_Campaign_080_INTRO_TRAVEL_4,"Now you just need to find a way back out."
Quest_Campaign_080_INTRO_TRAVEL_5,"“Well, my, my,” a familiar voice says from the other side of the cell door. “I certainly did not think I’d be seeing you today. Guard, open the cell.”"
Quest_Campaign_080_INTRO_TRAVEL_6,"The door swings wide and you see the large, bulging outline of the Quartermaster in front of you, shaking his head. “What are you doing getting yourselves mixed up with the Vigil?”"
Quest_Campaign_080_INTRO_TRAVEL_7,"He steps into the cell and leans down to whisper quietly to you. “I don’t know what you’re doing here, but I do know that people in these cells don’t usually come out until the Vigil feels like doing a little target practice, if you get my meaning."" "
Quest_Campaign_080_INTRO_TRAVEL_8,"""You all need to get as far from here as possible."""
Quest_Campaign_080_INTRO_TRAVEL_9,"“I can help you to an extent, but I can’t risk ruining my business relationship with them. The Vigil purchases a lot of weapons from me.” The Quartermaster carefully hands you a small, iron key. "
Quest_Campaign_080_LIST,"Investigate the stronghold "
Quest_Campaign_080_NAME,"Vigil Keep "
Quest_Campaign_080_Outro_Travel_1,"Driven by sheer terror caused by the battle, the horses gallop faster than you could have anticipated, bolting down the mountainside path. "
Quest_Campaign_080_Outro_Travel_2,"By the time the animals finally run out of steam, you’ve lost your pursuers and are halfway back to Gloomhaven. "
Quest_Campaign_080_Outro_Travel_3,"You make a mental note to avoid the Vigil in the future."
Quest_Campaign_080_SCENARIO_MODIFIER_0,"Until a mercenary loots an Ornate Chest, they gain Disadvantage on all attacks and cannot use any items. "
Quest_Campaign_080_SCENARIO_MODIFIER_1,"Each mercenary can only loot one Ornate Chest."
Quest_Campaign_081_DESC,"Follow the Aesther's directions to the place the coin describes..."
Quest_Campaign_081_INTRO,"The building seems abandoned, but once you are inside, you are transfixed by a fascinating sight: an eternal twilight sky spans over you. Caught between night and day, the room is illuminated by a strange glow. A quick survey of your surroundings, however, indicates that you are not welcome. Demons of light and shadow approach."
Quest_Campaign_081_INTRO_TRAVEL_1,"On your way to the location indicated by the Aesther, dark clouds loom over you. A light drizzle begins to fall as you approach a small temple hidden in the Dagger Forest."
Quest_Campaign_081_LIST,"Visit the special meeting place"
Quest_Campaign_081_NAME,"Temple of the Eclipse "
Quest_Campaign_081_SCENARIO_MODIFIER_1,"At the start of every round, Light and Dark are set to Strong, and Fire, Wind, Ice, and Earth are set to Inert "
Quest_Campaign_081_SCENARIO_MODIFIER_2,"The two Ornate Chests contain the Crystal of Zenith and the Sphere of Midnight respectively. Mercenaries that obtain them can discard them in a hex adjacent to the Colorless to use their effects."
Quest_Campaign_082_DESC,"Visit the Inox's burning home and see what can be salvaged"
Quest_Campaign_082_INTRO,"You find a pair of great stone doors, warm to the touch and intricately carved into the side of the mountain. Once inside the doors, you see pools of liquid flame illuminating the room beyond in an eerie, red glow. Charred corpses of Savvas are scattered everywhere. The earth shakes violently and a number of demons turn their gaze toward you."
Quest_Campaign_082_INTRO_TRAVEL_1,"Following the Inox trail, you find the remains of their village, burned and collapsed into a crevasse. A dark cloud hangs over the mountain directly behind it. You follow an old stone road, seemingly untouched, as it winds its way up the scorched terrain and ends at a cliff several hundred meters high."
